match_id,date,venue,team1,team2,winner,toss_winner,toss_decision,format,year
1283046,2021-11-05,Gahanga International Cricket Stadium. Rwanda,Cameroon,Botswana,Botswana,Cameroon,bat,T20,2021
1283047,2021-11-05,Gahanga International Cricket Stadium. Rwanda,Mozambique,Sierra Leone,Sierra Leone,Mozambique,bat,T20,2021
1283048,2021-11-06,Gahanga International Cricket Stadium. Rwanda,Botswana,Mozambique,Botswana,Botswana,bat,T20,2021
1283049,2021-11-06,Gahanga International Cricket Stadium. Rwanda,Tanzania,Cameroon,Tanzania,Tanzania,bat,T20,2021
1283050,2021-11-07,Gahanga International Cricket Stadium. Rwanda,Cameroon,Sierra Leone,Sierra Leone,Cameroon,bat,T20,2021
1283051,2021-11-07,Gahanga International Cricket Stadium. Rwanda,Tanzania,Botswana,Tanzania,Tanzania,bat,T20,2021
1283089,2021-10-19,University of Lagos Cricket Oval,Nigeria,Sierra Leone,Sierra Leone,Sierra Leone,field,T20,2021
1283091,2021-10-21,University of Lagos Cricket Oval,Nigeria,Sierra Leone,Nigeria,Sierra Leone,field,T20,2021
1283092,2021-10-23,University of Lagos Cricket Oval,Sierra Leone,Nigeria,Nigeria,Sierra Leone,bat,T20,2021
1283093,2021-10-24,University of Lagos Cricket Oval,Nigeria,Sierra Leone,Nigeria,Nigeria,bat,T20,2021
1283094,2021-10-26,University of Lagos Cricket Oval,Nigeria,Sierra Leone,Nigeria,Nigeria,bat,T20,2021
1284489,2021-10-23,"West End Park International Cricket Stadium, Doha",Maldives,Saudi Arabia,Saudi Arabia,Maldives,bat,T20,2021
1284490,2021-10-24,"West End Park International Cricket Stadium, Doha",Bahrain,Kuwait,Kuwait,Kuwait,field,T20,2021
1284491,2021-10-24,"West End Park International Cricket Stadium, Doha",Qatar,Maldives,Qatar,Maldives,field,T20,2021
1284493,2021-10-27,"West End Park International Cricket Stadium, Doha",Maldives,Bahrain,Bahrain,Bahrain,field,T20,2021
1284495,2021-10-28,"West End Park International Cricket Stadium, Doha",Maldives,Kuwait,Kuwait,Kuwait,field,T20,2021
1284496,2021-10-28,"West End Park International Cricket Stadium, Doha",Bahrain,Saudi Arabia,Bahrain,Saudi Arabia,field,T20,2021
1284497,2021-10-29,"West End Park International Cricket Stadium, Doha",Kuwait,Qatar,Qatar,Kuwait,bat,T20,2021
1286667,2021-11-07,"Coolidge Cricket Ground, Antigua",Belize,United States of America,United States of America,United States of America,field,T20,2021
1286670,2021-11-08,"Coolidge Cricket Ground, Antigua",Canada,Belize,Canada,Canada,bat,T20,2021
1286671,2021-11-08,"Sir Vivian Richards Stadium, North Sound, Antigua",Bahamas,Argentina,Bahamas,Bahamas,bat,T20,2021
1286672,2021-11-08,"Coolidge Cricket Ground, Antigua",Belize,Panama,Belize,Belize,bat,T20,2021
1286673,2021-11-08,"Sir Vivian Richards Stadium, North Sound, Antigua",United States of America,Bermuda,United States of America,United States of America,bat,T20,2021
1286674,2021-11-10,"Coolidge Cricket Ground, Antigua",Canada,United States of America,,Canada,bat,T20,2021
1286675,2021-11-10,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,Belize,Argentina,Argentina,bat,T20,2021
1286677,2021-11-10,"Coolidge Cricket Ground, Antigua",Bermuda,Bahamas,Bermuda,Bahamas,field,T20,2021
1286681,2021-11-11,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,United States of America,United States of America,Argentina,bat,T20,2021
1286682,2021-11-13,"Coolidge Cricket Ground, Antigua",Bahamas,United States of America,United States of America,Bahamas,bat,T20,2021
1286683,2021-11-13,"Sir Vivian Richards Stadium, North Sound, Antigua",Belize,Bermuda,Bermuda,Belize,bat,T20,2021
1286684,2021-11-13,"Coolidge Cricket Ground, Antigua",Panama,Bahamas,Panama,Bahamas,field,T20,2021
1286685,2021-11-13,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,Canada,Canada,Argentina,bat,T20,2021
1286686,2021-11-14,"Coolidge Cricket Ground, Antigua",Canada,Panama,Canada,Canada,bat,T20,2021
1286968,2021-11-22,"ICC Academy, Dubai",United Arab Emirates,Malaysia,United Arab Emirates,Malaysia,field,T20,2021
1286970,2021-11-22,"ICC Academy, Dubai",Bhutan,Kuwait,Bhutan,Kuwait,field,T20,2021
1286971,2021-11-23,"ICC Academy, Dubai",United Arab Emirates,Hong Kong,United Arab Emirates,Hong Kong,field,T20,2021
1286972,2021-11-23,"ICC Academy, Dubai",Malaysia,Kuwait,Malaysia,Malaysia,bat,T20,2021
1286973,2021-11-23,"ICC Academy Ground No 2, Dubai",Bhutan,Nepal,Nepal,Bhutan,bat,T20,2021
1286974,2021-11-25,"ICC Academy Ground No 2, Dubai",Malaysia,Hong Kong,Hong Kong,Hong Kong,field,T20,2021
1286975,2021-11-25,"ICC Academy, Dubai",Kuwait,Nepal,Nepal,Kuwait,bat,T20,2021
1286976,2021-11-25,"ICC Academy Ground No 2, Dubai",United Arab Emirates,Bhutan,United Arab Emirates,Bhutan,field,T20,2021
1286978,2021-11-26,"ICC Academy, Dubai",Hong Kong,Bhutan,Hong Kong,Bhutan,field,T20,2021
1286979,2021-11-26,"ICC Academy Ground No 2, Dubai",Kuwait,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,T20,2021
1286980,2021-11-28,"ICC Academy Ground No 2, Dubai",United Arab Emirates,Nepal,United Arab Emirates,Nepal,field,T20,2021
1286981,2021-11-28,"ICC Academy, Dubai",Malaysia,Bhutan,Malaysia,Malaysia,bat,T20,2021
1286982,2021-11-28,"ICC Academy, Dubai",Hong Kong,Kuwait,Hong Kong,Hong Kong,bat,T20,2021
1287773,2021-12-13,"National Stadium, Karachi",Pakistan,West Indies,Pakistan,West Indies,field,T20,2021
1287774,2021-12-14,"National Stadium, Karachi",Pakistan,West Indies,Pakistan,Pakistan,bat,T20,2021
1287775,2021-12-16,"National Stadium, Karachi",West Indies,Pakistan,Pakistan,West Indies,bat,T20,2021
1288316,2022-04-05,"Gaddafi Stadium, Lahore",Pakistan,Australia,Australia,Australia,field,T20,2022
1289031,2022-02-09,"John Davies Oval, Queenstown",New Zealand,India,New Zealand,India,field,T20,2022
1289042,2021-11-17,Gahanga International Cricket Stadium. Rwanda,Nigeria,Tanzania,Tanzania,Nigeria,bat,T20,2021
1289043,2021-11-17,Integrated Polytechnic Regional Centre,Kenya,Uganda,Kenya,Kenya,bat,T20,2021
1289044,2021-11-17,Gahanga International Cricket Stadium. Rwanda,Uganda,Nigeria,Uganda,Uganda,bat,T20,2021
1289045,2021-11-17,Integrated Polytechnic Regional Centre,Tanzania,Kenya,Tanzania,Tanzania,bat,T20,2021
1289046,2021-11-18,Gahanga International Cricket Stadium. Rwanda,Tanzania,Uganda,Uganda,Tanzania,bat,T20,2021
1289047,2021-11-18,Integrated Polytechnic Regional Centre,Nigeria,Kenya,Kenya,Nigeria,bat,T20,2021
1289048,2021-11-18,Gahanga International Cricket Stadium. Rwanda,Tanzania,Kenya,Kenya,Tanzania,bat,T20,2021
1289049,2021-11-18,Integrated Polytechnic Regional Centre,Nigeria,Uganda,Uganda,Uganda,field,T20,2021
1289050,2021-11-20,Gahanga International Cricket Stadium. Rwanda,Tanzania,Uganda,Uganda,Uganda,field,T20,2021
1289051,2021-11-20,Integrated Polytechnic Regional Centre,Kenya,Nigeria,Kenya,Nigeria,field,T20,2021
1289052,2021-11-20,Gahanga International Cricket Stadium. Rwanda,Kenya,Uganda,Uganda,Kenya,bat,T20,2021
1289053,2021-11-20,Integrated Polytechnic Regional Centre,Tanzania,Nigeria,Tanzania,Tanzania,bat,T20,2021
1289259,2022-07-29,"Edgbaston, Birmingham",India,Australia,Australia,India,bat,T20,2022
1289260,2022-07-29,"Edgbaston, Birmingham",Barbados,Pakistan,Barbados,Pakistan,field,T20,2022
1289261,2022-07-30,"Edgbaston, Birmingham",New Zealand,South Africa,New Zealand,South Africa,field,T20,2022
1289262,2022-07-30,"Edgbaston, Birmingham",Sri Lanka,England,England,Sri Lanka,bat,T20,2022
1289263,2022-07-31,"Edgbaston, Birmingham",Pakistan,India,India,Pakistan,bat,T20,2022
1289264,2022-07-31,"Edgbaston, Birmingham",Barbados,Australia,Australia,Australia,field,T20,2022
1289265,2022-08-02,"Edgbaston, Birmingham",England,South Africa,England,South Africa,field,T20,2022
1289266,2022-08-02,"Edgbaston, Birmingham",New Zealand,Sri Lanka,New Zealand,New Zealand,bat,T20,2022
1289267,2022-08-03,"Edgbaston, Birmingham",Australia,Pakistan,Australia,Australia,bat,T20,2022
1289268,2022-08-03,"Edgbaston, Birmingham",India,Barbados,India,Barbados,field,T20,2022
1289269,2022-08-04,"Edgbaston, Birmingham",Sri Lanka,South Africa,South Africa,South Africa,field,T20,2022
1289270,2022-08-04,"Edgbaston, Birmingham",New Zealand,England,England,New Zealand,bat,T20,2022
1289271,2022-08-06,"Edgbaston, Birmingham",India,England,India,India,bat,T20,2022
1289272,2022-08-06,"Edgbaston, Birmingham",New Zealand,Australia,Australia,Australia,field,T20,2022
1289273,2022-08-07,"Edgbaston, Birmingham",England,New Zealand,New Zealand,England,bat,T20,2022
1289274,2022-08-07,"Edgbaston, Birmingham",Australia,India,Australia,Australia,bat,T20,2022
1289284,2021-11-16,"West End Park International Cricket Stadium, Doha",Nepal,Qatar,Nepal,Qatar,field,T20,2021
1289285,2021-11-17,"West End Park International Cricket Stadium, Doha",Nepal,Qatar,Nepal,Nepal,bat,T20,2021
1289286,2021-11-18,"West End Park International Cricket Stadium, Doha",Nepal,Qatar,Nepal,Nepal,bat,T20,2021
1291187,2021-12-22,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,Ireland,United States of America,United States of America,bat,T20,2021
1291188,2021-12-23,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Ireland,United States of America,Ireland,United States of America,field,T20,2021
1296027,2022-01-18,"Kinrara Academy Oval, Kuala Lumpur",Malaysia,Bangladesh,Bangladesh,Bangladesh,field,T20,2022
1296028,2022-01-18,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,Scotland,Sri Lanka,Sri Lanka,bat,T20,2022
1296029,2022-01-19,"Kinrara Academy Oval, Kuala Lumpur",Bangladesh,Kenya,Bangladesh,Kenya,field,T20,2022
1296030,2022-01-19,"Kinrara Academy Oval, Kuala Lumpur",Scotland,Malaysia,Scotland,Scotland,bat,T20,2022
1296031,2022-01-20,"Kinrara Academy Oval, Kuala Lumpur",Kenya,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2022
1296032,2022-01-22,"Kinrara Academy Oval, Kuala Lumpur",Scotland,Kenya,Scotland,Kenya,field,T20,2022
1296033,2022-01-22,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,Malaysia,Sri Lanka,Malaysia,field,T20,2022
1296034,2022-01-23,"Kinrara Academy Oval, Kuala Lumpur",Scotland,Bangladesh,Bangladesh,Scotland,bat,T20,2022
1296035,2022-01-23,"Kinrara Academy Oval, Kuala Lumpur",Kenya,Malaysia,Malaysia,Kenya,bat,T20,2022
1296036,2022-01-24,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat,T20,2022
1298135,2022-10-16,"GMHBA Stadium, South Geelong, Victoria",Namibia,Sri Lanka,Namibia,Sri Lanka,field,T20,2022
1298136,2022-10-16,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,Netherlands,Netherlands,United Arab Emirates,bat,T20,2022
1298137,2022-10-17,"Bellerive Oval, Hobart",Scotland,West Indies,Scotland,West Indies,field,T20,2022
1298138,2022-10-17,"Bellerive Oval, Hobart",Zimbabwe,Ireland,Zimbabwe,Ireland,field,T20,2022
1298139,2022-10-18,"GMHBA Stadium, South Geelong, Victoria",Namibia,Netherlands,Netherlands,Namibia,bat,T20,2022
1298140,2022-10-18,"GMHBA Stadium, South Geelong, Victoria",Sri Lanka,United Arab Emirates,Sri Lanka,United Arab Emirates,field,T20,2022
1298141,2022-10-19,"Bellerive Oval, Hobart",Scotland,Ireland,Ireland,Scotland,bat,T20,2022
1298142,2022-10-19,"Bellerive Oval, Hobart",West Indies,Zimbabwe,West Indies,West Indies,bat,T20,2022
1298143,2022-10-20,"GMHBA Stadium, South Geelong, Victoria",Sri Lanka,Netherlands,Sri Lanka,Sri Lanka,bat,T20,2022
1298144,2022-10-20,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,Namibia,United Arab Emirates,United Arab Emirates,bat,T20,2022
1298145,2022-10-21,"Bellerive Oval, Hobart",West Indies,Ireland,Ireland,West Indies,bat,T20,2022
1298146,2022-10-21,"Bellerive Oval, Hobart",Scotland,Zimbabwe,Zimbabwe,Scotland,bat,T20,2022
1298147,2022-10-22,Sydney Cricket Ground,New Zealand,Australia,New Zealand,Australia,field,T20,2022
1298149,2022-10-23,"Bellerive Oval, Hobart",Ireland,Sri Lanka,Sri Lanka,Ireland,bat,T20,2022
1298150,2022-10-23,Melbourne Cricket Ground,Pakistan,India,India,India,field,T20,2022
1298151,2022-10-24,"Bellerive Oval, Hobart",Bangladesh,Netherlands,Bangladesh,Netherlands,field,T20,2022
1298152,2022-10-24,"Bellerive Oval, Hobart",Zimbabwe,South Africa,,Zimbabwe,bat,T20,2022
1298153,2022-10-25,Perth Stadium,Sri Lanka,Australia,Australia,Australia,field,T20,2022
1298154,2022-10-26,Melbourne Cricket Ground,Ireland,England,Ireland,England,field,T20,2022
1298156,2022-10-27,Sydney Cricket Ground,South Africa,Bangladesh,South Africa,South Africa,bat,T20,2022
1298157,2022-10-27,Sydney Cricket Ground,India,Netherlands,India,India,bat,T20,2022
1298158,2022-10-27,Perth Stadium,Zimbabwe,Pakistan,Zimbabwe,Zimbabwe,bat,T20,2022
1298161,2022-10-29,Sydney Cricket Ground,New Zealand,Sri Lanka,New Zealand,New Zealand,bat,T20,2022
1298162,2022-10-30,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat,T20,2022
1298163,2022-10-30,Perth Stadium,Netherlands,Pakistan,Pakistan,Netherlands,bat,T20,2022
1298164,2022-10-30,Perth Stadium,India,South Africa,South Africa,India,bat,T20,2022
1298165,2022-10-31,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia,Ireland,Australia,Ireland,field,T20,2022
1298167,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",England,New Zealand,England,England,bat,T20,2022
1298168,2022-11-02,Adelaide Oval,Zimbabwe,Netherlands,Netherlands,Zimbabwe,bat,T20,2022
1298169,2022-11-02,Adelaide Oval,India,Bangladesh,India,Bangladesh,field,T20,2022
1298170,2022-11-03,Sydney Cricket Ground,Pakistan,South Africa,Pakistan,Pakistan,bat,T20,2022
1298171,2022-11-04,Adelaide Oval,New Zealand,Ireland,New Zealand,Ireland,field,T20,2022
1298173,2022-11-05,Sydney Cricket Ground,Sri Lanka,England,England,Sri Lanka,bat,T20,2022
1298174,2022-11-06,Adelaide Oval,Netherlands,South Africa,Netherlands,South Africa,field,T20,2022
1298175,2022-11-06,Adelaide Oval,Bangladesh,Pakistan,Pakistan,Bangladesh,bat,T20,2022
1298176,2022-11-06,Melbourne Cricket Ground,India,Zimbabwe,India,India,bat,T20,2022
1298177,2022-11-09,Sydney Cricket Ground,New Zealand,Pakistan,Pakistan,New Zealand,bat,T20,2022
1298178,2022-11-10,Adelaide Oval,India,England,England,England,field,T20,2022
1298179,2022-11-13,Melbourne Cricket Ground,Pakistan,England,England,England,field,T20,2022
1299566,2022-02-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,Nepal,Oman,field,T20,2022
1299567,2022-02-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Canada,Philippines,Canada,Philippines,field,T20,2022
1299568,2022-02-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Ireland,United Arab Emirates,United Arab Emirates,bat,T20,2022
1299569,2022-02-18,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Germany,Bahrain,Bahrain,Bahrain,field,T20,2022
1299570,2022-02-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Canada,Oman,Oman,Oman,field,T20,2022
1299571,2022-02-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Nepal,Philippines,Nepal,Philippines,field,T20,2022
1299572,2022-02-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Germany,United Arab Emirates,United Arab Emirates,bat,T20,2022
1299573,2022-02-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Ireland,Bahrain,Ireland,Ireland,bat,T20,2022
1299574,2022-02-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Germany,Ireland,Ireland,Ireland,field,T20,2022
1299575,2022-02-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,United Arab Emirates,Bahrain,Bahrain,bat,T20,2022
1299576,2022-02-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Canada,Nepal,Nepal,Canada,bat,T20,2022
1299577,2022-02-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Philippines,Oman,Oman,Philippines,bat,T20,2022
1299578,2022-02-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Germany,Canada,Canada,Canada,field,T20,2022
1299579,2022-02-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,Philippines,Bahrain,Bahrain,bat,T20,2022
1299580,2022-02-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Nepal,United Arab Emirates,United Arab Emirates,bat,T20,2022
1299581,2022-02-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Ireland,Oman,Ireland,Oman,field,T20,2022
1299582,2022-02-24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bahrain,Canada,Canada,Bahrain,bat,T20,2022
1299583,2022-02-24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Philippines,Germany,Germany,Germany,field,T20,2022
1299584,2022-02-24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Nepal,Nepal,Oman,bat,T20,2022
1299585,2022-02-24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,United Arab Emirates,United Arab Emirates,Ireland,bat,T20,2022
1299592,2022-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Ireland,United Arab Emirates,Ireland,field,T20,2022
1299593,2022-02-11,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,Nepal,Nepal,field,T20,2022
1299594,2022-02-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,Ireland,Ireland,field,T20,2022
1299595,2022-02-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Oman,Oman,Oman,field,T20,2022
1299596,2022-02-14,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Nepal,Ireland,Nepal,field,T20,2022
1299638,2022-02-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Nepal,United Arab Emirates,Nepal,field,T20,2022
1301331,2022-07-21,"County Ground, Chelmsford",South Africa,England,England,England,field,T20,2022
1301332,2022-07-23,"County Ground, New Road, Worcester",South Africa,England,England,England,field,T20,2022
1301333,2022-07-25,"County Ground, Derby",England,South Africa,England,England,bat,T20,2022
1301334,2022-09-10,"Riverside Ground, Chester-le-Street",India,England,England,England,field,T20,2022
1301335,2022-09-13,"County Ground, Derby",England,India,India,England,bat,T20,2022
1301336,2022-09-15,"County Ground, Bristol",India,England,England,England,field,T20,2022
1303307,2022-06-26,"The Village, Malahide, Dublin",Ireland,India,India,India,field,T20,2022
1303308,2022-06-28,"The Village, Malahide, Dublin",India,Ireland,India,India,bat,T20,2022
1303312,2022-07-18,"Civil Service Cricket Club, Stormont, Belfast",New Zealand,Ireland,New Zealand,Ireland,field,T20,2022
1303313,2022-07-20,"Civil Service Cricket Club, Stormont, Belfast",New Zealand,Ireland,New Zealand,Ireland,field,T20,2022
1303314,2022-07-22,"Civil Service Cricket Club, Stormont, Belfast",Ireland,New Zealand,New Zealand,Ireland,bat,T20,2022
1303315,2022-08-03,"County Ground, Bristol",South Africa,Ireland,South Africa,South Africa,bat,T20,2022
1303316,2022-08-05,"County Ground, Bristol",South Africa,Ireland,South Africa,Ireland,field,T20,2022
1305498,2022-03-28,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Papua New Guinea,Nepal,Papua New Guinea,field,T20,2022
1305499,2022-03-29,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,Papua New Guinea,Malaysia,Malaysia,bat,T20,2022
1305500,2022-03-30,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,Nepal,Nepal,Malaysia,bat,T20,2022
1305501,2022-03-31,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Papua New Guinea,Nepal,Papua New Guinea,field,T20,2022
1305502,2022-04-01,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,Papua New Guinea,Papua New Guinea,Papua New Guinea,field,T20,2022
1305503,2022-04-02,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Malaysia,Nepal,Malaysia,field,T20,2022
1305504,2022-04-04,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Papua New Guinea,Nepal,Papua New Guinea,field,T20,2022
1306384,2022-03-20,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Qatar,United Arab Emirates,United Arab Emirates,Qatar,bat,T20,2022
1306385,2022-03-20,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Saudi Arabia,Kuwait,Kuwait,Kuwait,field,T20,2022
1306386,2022-03-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Qatar,Bahrain,Qatar,Qatar,bat,T20,2022
1306387,2022-03-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Saudi Arabia,Oman,Saudi Arabia,field,T20,2022
1306388,2022-03-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,Kuwait,United Arab Emirates,United Arab Emirates,bat,T20,2022
1306389,2022-03-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Bahrain,Saudi Arabia,Bahrain,Saudi Arabia,field,T20,2022
1306390,2022-03-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Qatar,Kuwait,Kuwait,Qatar,bat,T20,2022
1306391,2022-03-22,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,Oman,United Arab Emirates,United Arab Emirates,bat,T20,2022
1306392,2022-03-24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Kuwait,Oman,Kuwait,field,T20,2022
1306393,2022-03-24,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Saudi Arabia,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,T20,2022
1306394,2022-03-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Qatar,Saudi Arabia,Qatar,Qatar,bat,T20,2022
1306395,2022-03-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Kuwait,Bahrain,Bahrain,Kuwait,bat,T20,2022
1306396,2022-03-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Qatar,Oman,Oman,bat,T20,2022
1306397,2022-03-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,Bahrain,United Arab Emirates,United Arab Emirates,bat,T20,2022
1307293,2022-06-07,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Australia,Australia,field,T20,2022
1307294,2022-06-08,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Australia,Australia,field,T20,2022
1307295,2022-06-11,Pallekele International Cricket Stadium,Australia,Sri Lanka,Sri Lanka,Australia,bat,T20,2022
1307477,2022-07-27,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",New Zealand,Scotland,New Zealand,Scotland,field,T20,2022
1307478,2022-07-29,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",New Zealand,Scotland,New Zealand,New Zealand,bat,T20,2022
1308236,2022-11-12,"Gaddafi Stadium, Lahore",Pakistan,Ireland,Ireland,Pakistan,bat,T20,2022
1308237,2022-11-14,"Gaddafi Stadium, Lahore",Ireland,Pakistan,Pakistan,Pakistan,field,T20,2022
1308238,2022-11-16,"Gaddafi Stadium, Lahore",Ireland,Pakistan,Ireland,Ireland,bat,T20,2022
1309701,2022-04-08,"United Cricket Club Ground, Windhoek",Uganda,Namibia,Namibia,Namibia,field,T20,2022
1309702,2022-04-09,"United Cricket Club Ground, Windhoek",Namibia,Uganda,Uganda,Uganda,field,T20,2022
1309703,2022-04-10,"United Cricket Club Ground, Windhoek",Namibia,Uganda,Namibia,Uganda,field,T20,2022
1310161,2022-04-29,"Desert Springs Cricket Ground, Almeria",Norway,Guernsey,Norway,Norway,bat,T20,2022
1310162,2022-04-30,"Desert Springs Cricket Ground, Almeria",Spain,Norway,Spain,Spain,bat,T20,2022
1310163,2022-04-30,"Desert Springs Cricket Ground, Almeria",Norway,Guernsey,Guernsey,Norway,bat,T20,2022
1310164,2022-04-30,"Desert Springs Cricket Ground, Almeria",Guernsey,Spain,Spain,Guernsey,bat,T20,2022
1310165,2022-05-01,"Desert Springs Cricket Ground, Almeria",Spain,Guernsey,Guernsey,Spain,bat,T20,2022
1310166,2022-05-01,"Desert Springs Cricket Ground, Almeria",Spain,Norway,Spain,Spain,bat,T20,2022
1310167,2022-05-07,"Svanholm Park, Brondby",Denmark,Finland,Finland,Finland,field,T20,2022
1310168,2022-05-07,"Svanholm Park, Brondby",Denmark,Finland,Denmark,Finland,field,T20,2022
1310169,2022-05-08,"Svanholm Park, Brondby",Denmark,Finland,Denmark,Denmark,bat,T20,2022
1310170,2022-05-10,Marsa Sports Club,Gibraltar,Malta,Malta,Malta,field,T20,2022
1310171,2022-05-10,Marsa Sports Club,Malta,Hungary,Malta,Hungary,field,T20,2022
1310172,2022-05-10,Marsa Sports Club,Gibraltar,Hungary,Hungary,Hungary,field,T20,2022
1310173,2022-05-11,Marsa Sports Club,Romania,Malta,Malta,Malta,field,T20,2022
1310174,2022-05-11,Marsa Sports Club,Czech Republic,Gibraltar,Czech Republic,Czech Republic,bat,T20,2022
1310175,2022-05-11,Marsa Sports Club,Hungary,Bulgaria,Hungary,Bulgaria,field,T20,2022
1310176,2022-05-12,Marsa Sports Club,Malta,Czech Republic,Malta,Czech Republic,field,T20,2022
1310177,2022-05-12,Marsa Sports Club,Czech Republic,Bulgaria,Czech Republic,Czech Republic,bat,T20,2022
1310178,2022-05-12,Marsa Sports Club,Romania,Hungary,Hungary,Romania,bat,T20,2022
1310179,2022-05-13,Marsa Sports Club,Gibraltar,Bulgaria,Gibraltar,Gibraltar,bat,T20,2022
1310180,2022-05-13,Marsa Sports Club,Romania,Czech Republic,Romania,Romania,bat,T20,2022
1310181,2022-05-13,Marsa Sports Club,Bulgaria,Romania,Romania,Bulgaria,bat,T20,2022
1310182,2022-05-14,Marsa Sports Club,Hungary,Czech Republic,Czech Republic,Hungary,bat,T20,2022
1310183,2022-05-14,Marsa Sports Club,Gibraltar,Romania,Romania,Gibraltar,bat,T20,2022
1310184,2022-05-14,Marsa Sports Club,Bulgaria,Malta,Malta,Bulgaria,bat,T20,2022
1310185,2022-05-15,Marsa Sports Club,Gibraltar,Bulgaria,Bulgaria,Gibraltar,bat,T20,2022
1310186,2022-05-15,Marsa Sports Club,Czech Republic,Hungary,Czech Republic,Hungary,field,T20,2022
